,Ind,Tru,Sampled Ancestors Turnover,ident
19,0,5.94,6.72113294998,Sampled Ancestor Model
20,0,5.94,6.47371906765,Sampled Ancestor Model
21,0,5.94,6.99235098608,Sampled Ancestor Model
22,0,5.94,6.48828922404,Sampled Ancestor Model
23,0,5.94,6.53526396875,Sampled Ancestor Model
0,0,9.53,10.363404183,Sampled Ancestor Model
1,0,9.53,10.2004659385,Sampled Ancestor Model
2,0,9.53,10.2584112774,Sampled Ancestor Model
3,0,9.53,10.3509541461,Sampled Ancestor Model
4,0,9.53,10.3344208685,Sampled Ancestor Model
5,0,9.53,10.3118718607,Sampled Ancestor Model
6,0,9.53,10.2802845362,Sampled Ancestor Model
7,0,9.53,10.3308544034,Sampled Ancestor Model
8,0,9.53,10.3025927917,Sampled Ancestor Model
9,0,9.53,10.2809647417,Sampled Ancestor Model
10,0,9.53,10.3497860766,Sampled Ancestor Model
11,0,9.53,10.2718940749,Sampled Ancestor Model
12,0,9.53,10.3956341293,Sampled Ancestor Model
13,0,9.53,10.3867267425,Sampled Ancestor Model
14,0,9.53,10.2559617812,Sampled Ancestor Model
15,0,9.53,10.3196504605,Sampled Ancestor Model
16,0,9.53,10.4235912698,Sampled Ancestor Model
17,0,9.53,10.3356129619,Sampled Ancestor Model
18,0,9.53,10.3027341215,Sampled Ancestor Model
19,0,9.53,10.2400936428,Sampled Ancestor Model
20,0,9.53,10.265264196,Sampled Ancestor Model
21,0,9.53,10.2381424944,Sampled Ancestor Model
22,0,9.53,10.3349948853,Sampled Ancestor Model
23,0,9.53,10.3052273524,Sampled Ancestor Model
24,0,9.53,10.2787522846,Sampled Ancestor Model
25,0,9.53,10.317458824,Sampled Ancestor Model
26,0,9.53,10.2922751675,Sampled Ancestor Model
27,0,9.53,10.2671886786,Sampled Ancestor Model
28,0,9.53,10.3186268081,Sampled Ancestor Model
29,0,9.53,10.2497820972,Sampled Ancestor Model
30,0,9.53,10.4009355845,Sampled Ancestor Model
31,0,9.53,10.3125289884,Sampled Ancestor Model
32,0,9.53,10.2980585059,Sampled Ancestor Model
33,0,9.53,10.2509413665,Sampled Ancestor Model
34,0,9.53,10.3543677168,Sampled Ancestor Model
35,0,9.53,10.275870606,Sampled Ancestor Model
36,0,9.53,10.2831381025,Sampled Ancestor Model
37,0,9.53,10.2314106097,Sampled Ancestor Model
38,0,9.53,10.1676238219,Sampled Ancestor Model
39,0,9.53,10.3294747443,Sampled Ancestor Model
40,0,9.53,10.3056454402,Sampled Ancestor Model
41,0,9.53,10.3827371089,Sampled Ancestor Model
42,0,9.53,10.2381707738,Sampled Ancestor Model
43,0,9.53,10.3008549645,Sampled Ancestor Model
44,0,9.53,10.2932766618,Sampled Ancestor Model
45,0,9.53,10.2780772978,Sampled Ancestor Model
46,0,9.53,10.2384587168,Sampled Ancestor Model
47,0,9.53,10.3227231076,Sampled Ancestor Model
48,0,9.53,10.2587102246,Sampled Ancestor Model
49,0,9.53,10.3037127175,Sampled Ancestor Model
0,0,6.55,10.0139841564,Sampled Ancestor Model
1,0,6.55,10.0835754193,Sampled Ancestor Model
2,0,6.55,9.47089193782,Sampled Ancestor Model
3,0,6.55,10.0215907554,Sampled Ancestor Model
4,0,6.55,9.48546200398,Sampled Ancestor Model
5,0,6.55,9.40482463341,Sampled Ancestor Model
6,0,6.55,10.315346687,Sampled Ancestor Model
7,0,6.55,9.49400007234,Sampled Ancestor Model
8,0,6.55,9.46326260161,Sampled Ancestor Model
9,0,6.55,10.0452682052,Sampled Ancestor Model
10,0,6.55,9.78997050503,Sampled Ancestor Model
11,0,6.55,9.48260977679,Sampled Ancestor Model
12,0,6.55,9.90636206603,Sampled Ancestor Model
13,0,6.55,10.2697311169,Sampled Ancestor Model
14,0,6.55,6.89113130121,Sampled Ancestor Model
15,0,6.55,9.68838119148,Sampled Ancestor Model
16,0,6.55,10.2265291929,Sampled Ancestor Model
17,0,6.55,8.76932667103,Sampled Ancestor Model
18,0,6.55,9.52301891152,Sampled Ancestor Model
19,0,6.55,9.21815470424,Sampled Ancestor Model
20,0,6.55,9.33851369722,Sampled Ancestor Model
21,0,6.55,9.52292685387,Sampled Ancestor Model
22,0,6.55,9.45913641426,Sampled Ancestor Model
23,0,6.55,10.2965634574,Sampled Ancestor Model
24,0,6.55,9.50902332518,Sampled Ancestor Model
25,0,6.55,10.3243855544,Sampled Ancestor Model
26,0,6.55,9.66116913077,Sampled Ancestor Model
27,0,6.55,9.52301891152,Sampled Ancestor Model
28,0,6.55,8.06904890761,Sampled Ancestor Model
29,0,6.55,8.60989919296,Sampled Ancestor Model
30,0,6.55,9.25949190121,Sampled Ancestor Model
31,0,6.55,10.50356765,Sampled Ancestor Model
32,0,6.55,10.111833961,Sampled Ancestor Model
33,0,6.55,10.5718737198,Sampled Ancestor Model
34,0,6.55,9.87620244446,Sampled Ancestor Model
35,0,6.55,9.96355369339,Sampled Ancestor Model
36,0,6.55,9.47833454143,Sampled Ancestor Model
37,0,6.55,9.85734733919,Sampled Ancestor Model
38,0,6.55,9.19598131798,Sampled Ancestor Model
39,0,6.55,9.21619095303,Sampled Ancestor Model
40,0,6.55,9.90116113144,Sampled Ancestor Model
41,0,6.55,9.79666462214,Sampled Ancestor Model
42,0,6.55,9.4352328401,Sampled Ancestor Model
43,0,6.55,8.98016963164,Sampled Ancestor Model
44,0,6.55,9.65343455939,Sampled Ancestor Model
45,0,6.55,10.3602027585,Sampled Ancestor Model
46,0,6.55,9.82185074236,Sampled Ancestor Model
47,0,6.55,9.77311948447,Sampled Ancestor Model
48,0,6.55,10.1881002102,Sampled Ancestor Model
49,0,6.55,10.4199501596,Sampled Ancestor Model
0,0,9.73,9.91023264053,Sampled Ancestor Model
1,0,9.73,10.8610109034,Sampled Ancestor Model
2,0,9.73,10.0273972219,Sampled Ancestor Model
3,0,9.73,10.7664226965,Sampled Ancestor Model
4,0,9.73,10.2166776873,Sampled Ancestor Model
5,0,9.73,9.91260120598,Sampled Ancestor Model
6,0,9.73,10.3424843295,Sampled Ancestor Model
7,0,9.73,10.0795159337,Sampled Ancestor Model
8,0,9.73,10.231479732,Sampled Ancestor Model
9,0,9.73,10.1544097751,Sampled Ancestor Model
10,0,9.73,10.0840785672,Sampled Ancestor Model
11,0,9.73,10.1727584037,Sampled Ancestor Model
12,0,9.73,10.2359489287,Sampled Ancestor Model
13,0,9.73,10.0426790885,Sampled Ancestor Model
14,0,9.73,10.4268365035,Sampled Ancestor Model
15,0,9.73,10.6831295001,Sampled Ancestor Model
16,0,9.73,10.3000961421,Sampled Ancestor Model
17,0,9.73,10.1229490995,Sampled Ancestor Model
18,0,9.73,10.002128118,Sampled Ancestor Model
19,0,9.73,10.3769463698,Sampled Ancestor Model
20,0,9.73,10.0552927212,Sampled Ancestor Model
21,0,9.73,10.0136579616,Sampled Ancestor Model
22,0,9.73,10.0685612931,Sampled Ancestor Model
23,0,9.73,10.1772288795,Sampled Ancestor Model
24,0,9.73,10.9255211931,Sampled Ancestor Model
25,0,9.73,10.022984485,Sampled Ancestor Model
26,0,9.73,10.7350351529,Sampled Ancestor Model
27,0,9.73,10.2595907226,Sampled Ancestor Model
28,0,9.73,10.218683186,Sampled Ancestor Model
29,0,9.73,9.97487414535,Sampled Ancestor Model
30,0,9.73,10.2722757313,Sampled Ancestor Model
31,0,9.73,10.06045097,Sampled Ancestor Model
32,0,9.73,10.2970204184,Sampled Ancestor Model
33,0,9.73,10.0929510674,Sampled Ancestor Model
34,0,9.73,10.6684467778,Sampled Ancestor Model
35,0,9.73,10.2398754839,Sampled Ancestor Model
36,0,9.73,10.6739468427,Sampled Ancestor Model
37,0,9.73,10.3028059669,Sampled Ancestor Model
38,0,9.73,10.2200330182,Sampled Ancestor Model
39,0,9.73,10.2901762404,Sampled Ancestor Model
40,0,9.73,10.1835830406,Sampled Ancestor Model
41,0,9.73,10.5693008426,Sampled Ancestor Model
42,0,9.73,10.4762727855,Sampled Ancestor Model
43,0,9.73,9.9336155128,Sampled Ancestor Model
44,0,9.73,10.2334957994,Sampled Ancestor Model
45,0,9.73,10.3478457151,Sampled Ancestor Model
46,0,9.73,10.2455240379,Sampled Ancestor Model
0,0,14.25,15.4054284281,Sampled Ancestor Model
1,0,14.25,14.9477129506,Sampled Ancestor Model
2,0,14.25,15.4636676003,Sampled Ancestor Model
3,0,14.25,15.814633447,Sampled Ancestor Model
4,0,14.25,15.522668755,Sampled Ancestor Model
5,0,14.25,15.3087217227,Sampled Ancestor Model
6,0,14.25,15.2669932361,Sampled Ancestor Model
7,0,14.25,15.1401257261,Sampled Ancestor Model
8,0,14.25,15.5773087399,Sampled Ancestor Model
9,0,14.25,15.0000362332,Sampled Ancestor Model
10,0,14.25,15.2680751841,Sampled Ancestor Model
11,0,14.25,15.733359739,Sampled Ancestor Model
12,0,14.25,14.9426441956,Sampled Ancestor Model
13,0,14.25,15.2358205946,Sampled Ancestor Model
14,0,14.25,15.076453849,Sampled Ancestor Model
15,0,14.25,14.8929514065,Sampled Ancestor Model
16,0,14.25,15.0316125445,Sampled Ancestor Model
17,0,14.25,16.0046496444,Sampled Ancestor Model
18,0,14.25,15.565063745,Sampled Ancestor Model
19,0,14.25,16.1654781808,Sampled Ancestor Model
20,0,14.25,14.8544687903,Sampled Ancestor Model
21,0,14.25,15.0933754502,Sampled Ancestor Model
22,0,14.25,15.2641548892,Sampled Ancestor Model
23,0,14.25,15.8160161366,Sampled Ancestor Model
24,0,14.25,14.9791481768,Sampled Ancestor Model
25,0,14.25,14.9570602887,Sampled Ancestor Model
26,0,14.25,15.2103311558,Sampled Ancestor Model
27,0,14.25,15.8223538037,Sampled Ancestor Model
28,0,14.25,14.8065941051,Sampled Ancestor Model
29,0,14.25,15.0283259385,Sampled Ancestor Model
30,0,14.25,15.6689538203,Sampled Ancestor Model
31,0,14.25,15.2786073517,Sampled Ancestor Model
32,0,14.25,15.2182617506,Sampled Ancestor Model
33,0,14.25,15.1041912122,Sampled Ancestor Model
34,0,14.25,15.1798515755,Sampled Ancestor Model
35,0,14.25,15.133118486,Sampled Ancestor Model
36,0,14.25,15.030114274,Sampled Ancestor Model
37,0,14.25,14.8656101351,Sampled Ancestor Model
38,0,14.25,15.2083378807,Sampled Ancestor Model
39,0,14.25,14.8293530362,Sampled Ancestor Model
40,0,14.25,15.2216945209,Sampled Ancestor Model
41,0,14.25,15.4691904926,Sampled Ancestor Model
42,0,14.25,16.0983619962,Sampled Ancestor Model
43,0,14.25,15.3503558642,Sampled Ancestor Model
44,0,14.25,15.3727494013,Sampled Ancestor Model
45,0,14.25,14.8055447346,Sampled Ancestor Model
46,0,14.25,14.9845637276,Sampled Ancestor Model
0,0,6.89,7.25441897286,Sampled Ancestor Model
