,added,Tru,Turnover,ident
2,0,0.3,0.748629982369,Non Sampled Ancestor Model
3,0,0.3,0.7498879882680001,Non Sampled Ancestor Model
4,0,0.3,0.7620787762890001,Non Sampled Ancestor Model
5,0,0.3,0.751040586708,Non Sampled Ancestor Model
6,0,0.3,0.744858373272,Non Sampled Ancestor Model
7,0,0.3,0.743245283556,Non Sampled Ancestor Model
8,0,0.3,0.7518785764910001,Non Sampled Ancestor Model
9,0,0.3,0.73968463454,Non Sampled Ancestor Model
10,0,0.3,0.751915643871,Non Sampled Ancestor Model
11,0,0.3,0.747305818818,Non Sampled Ancestor Model
12,0,0.3,0.7430745614480001,Non Sampled Ancestor Model
13,0,0.3,0.744994453363,Non Sampled Ancestor Model
14,0,0.3,0.747770005102,Non Sampled Ancestor Model
15,0,0.3,0.7451980311699999,Non Sampled Ancestor Model
16,0,0.3,0.7507521561470001,Non Sampled Ancestor Model
17,0,0.3,0.740378979434,Non Sampled Ancestor Model
18,0,0.3,0.742236978249,Non Sampled Ancestor Model
19,0,0.3,0.759556940582,Non Sampled Ancestor Model
20,0,0.3,0.74871776486,Non Sampled Ancestor Model
21,0,0.3,0.7515506358290001,Non Sampled Ancestor Model
22,0,0.3,0.74708688879,Non Sampled Ancestor Model
23,0,0.3,0.755874429947,Non Sampled Ancestor Model
24,0,0.3,0.751991310396,Non Sampled Ancestor Model
25,0,0.3,0.741276240473,Non Sampled Ancestor Model
26,0,0.3,0.748145119077,Non Sampled Ancestor Model
27,0,0.3,0.744500834532,Non Sampled Ancestor Model
28,0,0.3,0.750670920205,Non Sampled Ancestor Model
29,0,0.3,0.763308967499,Non Sampled Ancestor Model
30,0,0.3,0.7494327187019999,Non Sampled Ancestor Model
31,0,0.3,0.751601296603,Non Sampled Ancestor Model
32,0,0.3,0.7442359464730001,Non Sampled Ancestor Model
33,0,0.3,0.742671064562,Non Sampled Ancestor Model
34,0,0.3,0.743804654946,Non Sampled Ancestor Model
35,0,0.3,0.750595654809,Non Sampled Ancestor Model
36,0,0.3,0.74053436515,Non Sampled Ancestor Model
37,0,0.3,0.743637760743,Non Sampled Ancestor Model
38,0,0.3,0.76092062733,Non Sampled Ancestor Model
39,0,0.3,0.7441359707449999,Non Sampled Ancestor Model
40,0,0.3,0.745860275309,Non Sampled Ancestor Model
41,0,0.3,0.757672935182,Non Sampled Ancestor Model
42,0,0.3,0.767076391549,Non Sampled Ancestor Model
43,0,0.3,0.747430775741,Non Sampled Ancestor Model
44,0,0.3,0.73714203402,Non Sampled Ancestor Model
45,0,0.3,0.752442963537,Non Sampled Ancestor Model
46,0,0.3,0.747787583372,Non Sampled Ancestor Model
0,0,0.3,0.497087242563,Non Sampled Ancestor Model
1,0,0.3,0.500980486086,Non Sampled Ancestor Model
2,0,0.3,0.497908651801,Non Sampled Ancestor Model
3,0,0.3,0.49128095546899997,Non Sampled Ancestor Model
4,0,0.3,0.508298185971,Non Sampled Ancestor Model
5,0,0.3,0.536297968338,Non Sampled Ancestor Model
6,0,0.3,0.49093883253700005,Non Sampled Ancestor Model
7,0,0.3,0.507591985466,Non Sampled Ancestor Model
8,0,0.3,0.5178274470790001,Non Sampled Ancestor Model
9,0,0.3,0.498250146206,Non Sampled Ancestor Model
10,0,0.3,0.505366117185,Non Sampled Ancestor Model
