,Ind,Tru,Sampled Ancestors Turnover,ident
49,0,8.16,9.4116025446,Sampled Ancestor Model
0,0,8.61,9.23637299754,Sampled Ancestor Model
1,0,8.61,9.23936082276,Sampled Ancestor Model
2,0,8.61,9.25619470571,Sampled Ancestor Model
3,0,8.61,9.3934015964,Sampled Ancestor Model
4,0,8.61,9.25668169862,Sampled Ancestor Model
5,0,8.61,9.24292800984,Sampled Ancestor Model
6,0,8.61,9.26050199344,Sampled Ancestor Model
7,0,8.61,9.27036327852,Sampled Ancestor Model
8,0,8.61,9.18709436877,Sampled Ancestor Model
9,0,8.61,9.61228937657,Sampled Ancestor Model
10,0,8.61,9.25276404456,Sampled Ancestor Model
11,0,8.61,9.22430193732,Sampled Ancestor Model
12,0,8.61,9.2375515169,Sampled Ancestor Model
13,0,8.61,9.26194553679,Sampled Ancestor Model
14,0,8.61,9.25441858603,Sampled Ancestor Model
15,0,8.61,9.31479039715,Sampled Ancestor Model
16,0,8.61,9.21175339801,Sampled Ancestor Model
17,0,8.61,9.37798047557,Sampled Ancestor Model
18,0,8.61,9.21299890674,Sampled Ancestor Model
19,0,8.61,9.22637874742,Sampled Ancestor Model
20,0,8.61,9.17734396337,Sampled Ancestor Model
21,0,8.61,9.32462709632,Sampled Ancestor Model
22,0,8.61,9.3887184818,Sampled Ancestor Model
23,0,8.61,9.17856535496,Sampled Ancestor Model
24,0,8.61,9.25515894431,Sampled Ancestor Model
25,0,8.61,9.25285054297,Sampled Ancestor Model
26,0,8.61,9.28499228953,Sampled Ancestor Model
27,0,8.61,9.28908787069,Sampled Ancestor Model
28,0,8.61,9.24302231948,Sampled Ancestor Model
29,0,8.61,9.24077824485,Sampled Ancestor Model
30,0,8.61,9.22682573219,Sampled Ancestor Model
31,0,8.61,9.42415152673,Sampled Ancestor Model
32,0,8.61,9.31112211459,Sampled Ancestor Model
33,0,8.61,9.2023032534,Sampled Ancestor Model
34,0,8.61,9.3460471028,Sampled Ancestor Model
35,0,8.61,9.36483109403,Sampled Ancestor Model
36,0,8.61,9.32778849267,Sampled Ancestor Model
37,0,8.61,9.16303573194,Sampled Ancestor Model
38,0,8.61,9.23167238749,Sampled Ancestor Model
39,0,8.61,9.24949572258,Sampled Ancestor Model
40,0,8.61,9.31287131711,Sampled Ancestor Model
41,0,8.61,9.23171581775,Sampled Ancestor Model
42,0,8.61,9.24306757468,Sampled Ancestor Model
43,0,8.61,9.22259216116,Sampled Ancestor Model
44,0,8.61,9.32534445049,Sampled Ancestor Model
45,0,8.61,9.29398992375,Sampled Ancestor Model
46,0,8.61,9.35136211466,Sampled Ancestor Model
0,0,6.18,7.23952226442,Sampled Ancestor Model
1,0,6.18,7.2237964191,Sampled Ancestor Model
2,0,6.18,7.24255943337,Sampled Ancestor Model
3,0,6.18,7.24513478003,Sampled Ancestor Model
4,0,6.18,7.23722280491,Sampled Ancestor Model
5,0,6.18,7.32227338371,Sampled Ancestor Model
6,0,6.18,7.2085913306,Sampled Ancestor Model
7,0,6.18,7.14802822085,Sampled Ancestor Model
8,0,6.18,7.19231870758,Sampled Ancestor Model
9,0,6.18,7.10106738515,Sampled Ancestor Model
10,0,6.18,7.15544906614,Sampled Ancestor Model
11,0,6.18,7.19470341071,Sampled Ancestor Model
12,0,6.18,7.15509499147,Sampled Ancestor Model
13,0,6.18,7.17202706221,Sampled Ancestor Model
14,0,6.18,7.08689536133,Sampled Ancestor Model
15,0,6.18,7.3256495352,Sampled Ancestor Model
16,0,6.18,7.29348671878,Sampled Ancestor Model
17,0,6.18,7.27760790359,Sampled Ancestor Model
18,0,6.18,7.18146642834,Sampled Ancestor Model
19,0,6.18,7.18642808004,Sampled Ancestor Model
20,0,6.18,7.13554165049,Sampled Ancestor Model
21,0,6.18,7.35365481185,Sampled Ancestor Model
22,0,6.18,7.32677843172,Sampled Ancestor Model
23,0,6.18,7.11496975781,Sampled Ancestor Model
24,0,6.18,7.15566760344,Sampled Ancestor Model
25,0,6.18,7.18544085958,Sampled Ancestor Model
26,0,6.18,7.0941203187,Sampled Ancestor Model
27,0,6.18,7.20266077831,Sampled Ancestor Model
28,0,6.18,7.1492989124,Sampled Ancestor Model
29,0,6.18,7.17418217309,Sampled Ancestor Model
30,0,6.18,7.3385696119,Sampled Ancestor Model
31,0,6.18,7.31292695101,Sampled Ancestor Model
32,0,6.18,7.19951258374,Sampled Ancestor Model
33,0,6.18,7.19642379396,Sampled Ancestor Model
34,0,6.18,7.26979710243,Sampled Ancestor Model
35,0,6.18,7.22383574439,Sampled Ancestor Model
36,0,6.18,7.30940655447,Sampled Ancestor Model
37,0,6.18,7.13588123935,Sampled Ancestor Model
38,0,6.18,7.2344108706,Sampled Ancestor Model
39,0,6.18,7.22190546499,Sampled Ancestor Model
40,0,6.18,7.32471108956,Sampled Ancestor Model
41,0,6.18,7.28442486579,Sampled Ancestor Model
42,0,6.18,7.26425790412,Sampled Ancestor Model
43,0,6.18,7.22604521382,Sampled Ancestor Model
44,0,6.18,7.22383574439,Sampled Ancestor Model
45,0,6.18,7.16243038898,Sampled Ancestor Model
46,0,6.18,7.32127648242,Sampled Ancestor Model
0,0,26.34,27.8332438,Sampled Ancestor Model
1,0,26.34,27.2218819438,Sampled Ancestor Model
2,0,26.34,27.1428243472,Sampled Ancestor Model
3,0,26.34,27.6286691562,Sampled Ancestor Model
4,0,26.34,27.527810252,Sampled Ancestor Model
5,0,26.34,27.5712763176,Sampled Ancestor Model
6,0,26.34,27.7443246589,Sampled Ancestor Model
7,0,26.34,27.4551139089,Sampled Ancestor Model
8,0,26.34,27.85629327,Sampled Ancestor Model
9,0,26.34,27.9568784339,Sampled Ancestor Model
10,0,26.34,27.3506616525,Sampled Ancestor Model
11,0,26.34,27.860541657,Sampled Ancestor Model
12,0,26.34,28.0577116285,Sampled Ancestor Model
13,0,26.34,27.49703789,Sampled Ancestor Model
14,0,26.34,27.8349856112,Sampled Ancestor Model
15,0,26.34,27.2129547265,Sampled Ancestor Model
16,0,26.34,27.8814268165,Sampled Ancestor Model
17,0,26.34,29.1184117171,Sampled Ancestor Model
18,0,26.34,28.3759592195,Sampled Ancestor Model
19,0,26.34,27.3811840842,Sampled Ancestor Model
