,Ind,Tru,No Sampled Ancestors Turnover,ident
46,0,5.92,8.23849650752,Non Sampled Ancestor Model
47,0,5.92,8.50153514894,Non Sampled Ancestor Model
48,0,5.92,9.98231035185,Non Sampled Ancestor Model
0,0,13.1,24.7713350897,Non Sampled Ancestor Model
1,0,13.1,27.4873276524,Non Sampled Ancestor Model
2,0,13.1,25.7821327074,Non Sampled Ancestor Model
3,0,13.1,24.1824937286,Non Sampled Ancestor Model
4,0,13.1,25.5454001084,Non Sampled Ancestor Model
5,0,13.1,23.223455089,Non Sampled Ancestor Model
6,0,13.1,26.9180069781,Non Sampled Ancestor Model
7,0,13.1,25.5197370781,Non Sampled Ancestor Model
8,0,13.1,17.5998318216,Non Sampled Ancestor Model
9,0,13.1,27.067060047,Non Sampled Ancestor Model
10,0,13.1,27.2545130051,Non Sampled Ancestor Model
11,0,13.1,23.3218138785,Non Sampled Ancestor Model
12,0,13.1,26.9045476378,Non Sampled Ancestor Model
13,0,13.1,25.635237305,Non Sampled Ancestor Model
14,0,13.1,22.9359517839,Non Sampled Ancestor Model
15,0,13.1,23.9790743558,Non Sampled Ancestor Model
16,0,13.1,27.7574637759,Non Sampled Ancestor Model
17,0,13.1,23.268600555,Non Sampled Ancestor Model
18,0,13.1,25.2357502532,Non Sampled Ancestor Model
19,0,13.1,25.5915778268,Non Sampled Ancestor Model
20,0,13.1,25.0299140149,Non Sampled Ancestor Model
21,0,13.1,26.3161528522,Non Sampled Ancestor Model
22,0,13.1,24.1551951186,Non Sampled Ancestor Model
23,0,13.1,24.0842444815,Non Sampled Ancestor Model
24,0,13.1,27.0146885776,Non Sampled Ancestor Model
25,0,13.1,25.9295739144,Non Sampled Ancestor Model
26,0,13.1,26.8868576175,Non Sampled Ancestor Model
27,0,13.1,23.7146562762,Non Sampled Ancestor Model
28,0,13.1,24.1938885039,Non Sampled Ancestor Model
29,0,13.1,26.0100420871,Non Sampled Ancestor Model
30,0,13.1,26.3097445075,Non Sampled Ancestor Model
31,0,13.1,26.6952405834,Non Sampled Ancestor Model
32,0,13.1,24.2839455267,Non Sampled Ancestor Model
33,0,13.1,29.6946480894,Non Sampled Ancestor Model
34,0,13.1,23.3760609204,Non Sampled Ancestor Model
35,0,13.1,26.8117954573,Non Sampled Ancestor Model
